class,sudut_kiri,sudut_kanan
0,129.03425717448292,133.1102197932672
0,129.18722201861414,133.32522482884676
0,130.20869669679394,135.3684251480242
0,120.21495537807891,118.90366998181696
0,119.39585550519384,117.67163012850071
0,120.02189125561532,116.91050134023477
0,120.16886643094557,116.88612553370065
0,119.39908367017527,116.48367243015507
0,119.45895580865994,116.01467588080526
0,119.75635095994755,116.25241167989515
0,119.76383535542969,116.25887671723316
0,119.77294458138589,116.26369508813046
0,119.78047656832857,116.26897202149114
0,120.00049591326885,116.40730204226591
0,120.12931261583577,116.48723037240079
0,120.17902128897917,116.51767610544927
0,120.21075116523693,116.54218098357072
0,120.2402795142604,116.55896514654862
0,120.23733001764346,116.57212988418571
0,120.25603911451569,116.58095063164515
0,120.25159213294339,116.58789004028326
0,120.69615505031496,117.04901521191256
0,120.24450821069468,116.7379019678833
0,120.2287726015665,116.65059718085261
0,119.77593115960259,117.22280529798897
0,119.59879769846061,117.52510925389454
0,119.63103603031536,117.82089629606476
0,119.64192185488712,118.09232609036248
0,119.74840223469333,118.21240890501893
0,119.47398298879475,119.0365240882689
0,118.45510870369813,117.1341454393532
0,118.45838542745516,117.13727923249621
0,118.47033310499748,117.1340948744623
0,118.44061733583106,117.13981232363071
0,118.44743829093318,117.16551176594906
0,118.4476884986598,117.17167430144715
0,118.45087334862461,117.16690796946315
0,117.837189723181,118.68477504912194
0,118.11175366964143,118.79952399275058
0,118.15268054009927,118.81075380313209
0,118.410622565203,119.30347003896175
0,118.5011609598515,120.0043545199906
0,118.26198078940509,119.94815601097292
0,118.26106142786446,119.98058153765662
0,118.34630746093525,120.05947084676814
0,118.41745166122654,120.07115779169887
0,118.51093034045265,119.96491359374384
0,119.09256731369358,120.96826390297227
0,120.17782925937067,122.9109281040513
0,120.1577526776436,122.96485603537059
0,120.14731029785652,122.95503861862818
0,120.13100202141122,122.94930829660034
0,120.09726576990435,122.89482246442051
0,120.06438268772443,122.82542031310861
0,120.04625285383055,122.7763425098683
0,121.18696145462172,124.17472927978145
0,120.51608718223831,125.1171933198905
0,120.44555237359876,125.08062986721092
0,120.8341221928822,124.54531381489171
0,121.3906692359624,124.70098818934862
0,121.40214774778285,124.72347947466714
0,120.9973183666552,124.78034591281019
0,120.53229134685644,124.84847082479835
0,122.12497838300503,125.47308403612735
0,122.24558159158775,124.87967026244004
0,122.26807265368434,124.90449515854719
0,122.36432989662882,124.82392921136868
0,122.50883854993732,124.70648323872241
0,122.71172455598065,124.5667919997881
0,122.88996491232523,124.42527934304341
0,124.61581454493927,125.19700585135618
0,123.04749732614627,124.13769488357072
0,123.16779833194774,124.00955341408823
0,123.29172824164068,123.66457541351963
0,123.16999593336065,124.0243016219842
0,122.67684382758354,124.47058811266903
0,122.65637981941018,123.95980277956464
0,122.44894166355515,123.70819936430625
0,122.8314481635697,123.99659022628224
0,123.15559344955128,124.18420678102959
0,126.64782146696163,125.8547162482453
0,127.23375263669898,128.0551840043629
0,127.29557105078425,128.0874969128182
0,127.3544796276947,128.0638669764634
0,127.46877728666705,128.05994486006438
0,127.49484306664586,128.03912637724156
0,127.24946703890119,128.1401162324911
0,126.90922059905533,128.2164931649739
0,126.6912684296862,128.23849451801792
0,126.8270465864098,129.5660063169399
0,127.10257899817357,130.11384845335166
0,127.20802247518274,130.23797820823057
0,127.19153895761973,130.18499464627197
0,128.41139932681392,131.97765398929303
0,128.33889920141334,132.51048490880464
0,128.67489592941882,132.96923507651394
0,129.2711148568678,133.31939658315895
0,129.5366672659062,133.43891994021587
0,130.15037255858653,135.3432997327422
0,123.27344723319594,122.53184652828372
0,123.11199856295629,122.50709517757006
0,122.79428392877873,122.09375994031619
0,122.37838840940134,122.36294314996802
0,122.35019759418682,122.34452694276563
0,122.33229302320841,122.32879646848116
0,122.18549264077146,122.1738818364648
0,122.15109067539144,122.18140670834143
0,122.17886740992542,122.2082550752112
0,121.62311568152683,120.68010006436425
0,123.54494325008704,121.47964817889232
0,123.72488276733583,121.50247608837725
0,123.86895373517233,121.56612050650341
0,123.87675256795782,122.2055253380825
0,122.68657183659523,122.24770911839664
0,122.57135391085052,122.1134480307218
0,122.48030337728022,121.3355883066486
0,122.2539860764607,121.05329305833737
0,122.11272706297773,120.7696305388409
0,122.0206372086893,120.77804710329465
0,122.00869673395353,120.87152210784495
0,122.75767798716336,120.25614772204386
0,122.57179142350621,121.15330004117787
0,122.62448514638939,121.25331056635133
0,122.70812410960035,121.24533527279276
0,122.73343365865554,121.46308805575069
0,122.49160882185296,121.45518006361658
0,122.02245644430474,121.41270784916833
0,122.26399252736299,121.50371769847963
0,122.67806093734532,121.63849628361584
0,123.18392062444985,121.52822426923002
0,123.8459890127708,121.4542860276399
0,124.51787064622525,121.390581032041
0,124.78506105887811,121.36086807274204
0,124.74052009162494,121.3598471108424
0,124.73136000645226,121.32500011336447
0,124.68926541861104,121.28807522214446
0,124.68437287978246,121.21499957837057
0,124.67790783811164,121.15888989744867
0,124.63420338393983,121.10363959265545
0,124.60270974165246,121.06230489054516
0,124.68967877955141,122.67067247390148
0,124.86922871982469,123.82055886502388
0,124.9747545937065,123.84278659677943
0,125.03965532630923,123.82240583828614
0,125.0598872991692,123.69953575890908
0,124.15248509579203,124.29697975682954
0,123.70002976804022,124.09827385815618
0,123.98029490082091,123.57194952884548
0,123.99252248489778,123.352536956669
0,124.0601018112681,123.18173440224166
0,125.58967285771391,126.03734386171328
0,125.70843598326476,126.27980884111318
0,125.81540549215933,126.29361583456006
0,125.76894927866142,126.32180066355039
0,126.18645032423062,126.37867145409092
0,127.19529941974113,127.30123722572756
0,127.89034503283455,132.18500008859417
0,127.67175890448637,132.35205120010886
0,128.47898048426975,132.29244285561018
0,128.88132804905234,132.0133968814383
0,129.0702908293971,131.6758821795733
0,129.1873723413413,131.44982586226368
0,129.32503775981326,131.29556554495707
0,129.19920013832729,130.99587104525563
0,128.95634378243537,130.7684959706768
0,129.96171411347694,132.28653172257998
0,129.36960079935358,131.6558671057271
0,129.17092118743366,131.23201011722824
0,128.95285165633342,131.20984959817218
0,128.71004312216118,131.1542940791656
0,128.41578782707433,130.9580854326432
0,128.239978463954,130.3792606675825
0,128.96035661159888,131.09732933297707
0,129.26959081065533,131.21358975554378
0,129.43173596158388,131.16092942739544
0,129.52742929379534,130.63028778792503
0,129.76584691002316,130.70573341705824
0,129.91214969903837,130.59904637068925
0,129.54987870957333,130.36198633675733
0,129.15422599392443,130.19630282794307
0,128.9079218606717,130.30941964782897
0,128.9970021847252,130.37492426195686
0,129.10072038913117,130.4108787523137
0,129.19585202225548,130.40651250954673
0,129.21034284029088,130.40400732461225
0,129.14524892082875,130.36101912812248
0,128.95084554097667,130.31995486082835
0,128.72647382969205,130.27488951086295
0,128.6373270209893,130.22697671344244
0,128.52189332102856,130.19962900621908
0,128.45234750511557,130.15484200312972
0,130.5020714523198,132.45277622944013
0,131.37685003951242,132.5517014479978
0,131.18767064039392,131.92110450806672
0,130.77056656151615,131.17503821702863
0,130.44715993001972,131.11439899900384
0,130.1215595533251,131.2119133364244
0,130.01705012435627,131.152358656507
0,129.6301665020282,131.22827885977054
0,129.1255598103906,131.33589012117028
0,129.04954419417496,131.69436004192974
0,129.57729750259492,133.1782221068443
0,130.08432211101268,133.78192367697054
0,130.52303362146236,133.37622456613667
0,130.5628514934626,133.2156260317594
0,130.6347361824847,133.0858387096973
0,130.6606768227939,132.83654589203442
0,130.74650320484642,132.68904600561498
0,130.66367834855996,132.632400469107
0,130.3710827698616,132.5590880389808
0,129.86707876905717,132.29949615798304
0,130.28264581800227,133.48770810244304
0,131.09976416760205,133.05973585187343
0,131.12113130946588,133.33915680298705
0,131.3077028230922,133.25590747622752
0,131.13562254253193,133.33679190380232
0,131.2299090226217,133.49016386229022
0,131.52133160437012,133.5396940695069
0,131.807228087154,133.60520237602674
0,132.0334309399713,133.6115166009076
0,132.18838586489667,133.59365348483132
0,132.13913490732364,134.5484628542326
0,132.0277051501371,135.15289182758278
0,132.09400172543016,135.24737131751533
0,132.04483255911867,135.5643470486371
0,132.0125367105258,135.5724703507979
0,132.0097286101986,135.49857920852094
0,131.91361358528218,135.2890756166144
0,131.9065191918999,135.1766422209741
0,131.7267093576932,135.0051589450052
0,131.70121079595688,134.9599144508679
0,132.57421415065338,135.31712954813597
0,133.37495803458847,135.63492806114706
0,133.5309443585402,135.74987433379715
0,133.59705164305686,135.54696638270667
0,133.60999443276756,135.5362729192497
0,133.59116413913202,135.503874432532
0,133.66580186906452,135.41559518403227
0,133.60475754483713,135.3804393731322
0,133.5099349845066,135.3527806505156
0,133.47931172793582,135.30367262774755
0,133.4792931285098,135.3212195344836
0,133.5074562052805,135.3603815714304
0,133.51254440960486,135.37897595121717
0,133.52109637807237,135.39409687857517
0,133.50695633678342,135.39062073889247
0,133.49645885409052,135.4140301495522
0,133.493546612866,135.45282777959753
0,133.4843818141566,135.49279786068064
0,133.4798111461964,135.54072225235973
0,133.47314973296673,135.5719065371042
0,133.877179605666,135.76829231669552
0,134.18814411847652,135.84885592406894
0,134.19355794958264,135.93341176748626
0,134.22955627390206,136.10601548001597
0,134.28418059923024,136.19088803117893
0,134.38402499761455,136.28924759718026
0,134.53162234053156,136.33863037206388
0,134.63461060363667,136.35262598581346
0,134.68497067595683,136.3409210651322
0,134.70611585049227,136.29786134440104
0,134.71898619908492,136.26238620914665
0,134.68973575640985,136.0577733611474
0,134.6900490654796,135.93125396633383
0,134.7100702509992,135.84660733569217
0,134.7270725952103,135.80634735099446
0,134.75890871950318,135.8166582273558
0,134.7505973548431,135.7537803470881
0,134.74806837852188,135.73132573602726
0,134.74979728255565,135.73427871804128
0,134.7372360157489,135.71450289968834
0,134.87761157413468,135.7038547449444
0,134.94865562561878,135.6580776546936
0,134.89722915107131,135.55071931154518
0,134.88928979289557,135.4805094188243
0,118.70691944740092,123.36902889468543
0,120.8907614225055,122.90252346119128
0,120.63251745907574,123.48614473258816
0,123.68996269237077,122.62865129383141
0,122.9955662262481,122.33931430363657
0,123.70002738034965,122.06446641788041
0,123.4482254466186,123.01698259313525
0,123.07971746730261,123.12503563397853
0,123.28083206887865,123.29330218223137
0,123.11454089683465,123.28151540263255
0,122.58331996558633,123.36560003141626
0,122.2802274113082,123.35532655545188
0,121.94144580644058,123.34341380755814
0,122.17157733152567,123.29864878359595
0,122.09481914878499,123.3122829004191
0,122.08804533360774,123.44149414392677
0,121.99385194626925,123.59071351335525
0,121.92142099627765,123.73569256225062
0,121.91109455514777,123.74521101088592
0,121.89054777277497,123.78428214150699
0,121.9721621150169,123.77594733826257
0,122.01269595740617,123.77860403945583
0,122.0247362674969,123.84220878638965
0,122.13447589684225,123.8347787373544
0,122.4013686088523,123.67016123369724
0,122.34970594628922,123.0178095789843
0,122.30221769774043,122.99267094737269
0,122.26145423510711,122.97003150654142
0,122.22119920116899,122.94651073425469
0,122.18627766857065,122.92080283619815
0,122.14341389307833,122.89722659062349
0,122.12129713065563,122.88234995219759
0,122.10909012879311,122.87845598923234
0,121.82483212897678,122.36161419754539
0,121.63314609464247,122.05146815136703
0,121.54211954068339,121.8504656845256
0,121.48674192957343,121.70676630032185
0,121.42980676353355,121.63013960624905
0,121.38045815014002,121.57447788858643
0,121.32340836811962,121.5366496701331
0,121.26665614642057,121.49846150792334
0,121.20987251466845,121.48507548485294
0,121.1625494746786,121.48173707069188
0,121.1580439227941,121.40925076213415
0,121.05642320574731,121.38026137030157
0,121.01924105031979,121.2950682983716
0,120.95055084501178,121.38195334710636
0,120.94268395165298,121.48758670922489
0,120.9212354369911,121.56455283168229
0,120.91090875962914,121.54213560508269
0,120.90868558739757,121.5060853329814
0,120.90331876792266,121.47045158493728
0,120.91234935818812,121.44551168441383
0,121.47240730892248,121.19397860536036
0,121.5802690802449,120.9811522895842
0,121.54576916321419,120.94885456500424
0,121.5470770098849,120.998879079904
0,121.55609809797421,121.04511566024374
0,121.56300947396727,121.07105694427139
0,121.57430795776214,121.08279139334445
0,121.6276763036882,121.09594256645974
0,121.64730634593157,121.08808458270379
0,121.64793508329242,121.04868535208567
0,122.34640094067672,120.74274017452217
0,122.59296383151651,120.63189738754953
0,123.07675078406314,120.79764107999476
0,123.14178043475869,121.01643766303208
0,123.2865403387557,121.10023262106317
0,123.44316540452202,121.13308087175729
0,123.46296058167111,121.26364435358076
0,123.29540597950361,121.5520363538299
0,123.24303191813186,121.68971480436214
0,123.2580926909417,121.84154253333205
0,123.25014173792995,121.94402890639165
0,123.26719117191077,122.03162269129584
0,123.27406375923242,122.1167621361609
0,123.26983973381367,122.18771994901408
0,123.26835669466938,122.23673483960198
0,123.26649311534597,122.29464663272826
0,123.26623797209854,122.34796363256486
0,123.27340393602057,122.41290558520451
0,123.2720622725944,122.45966663796338
0,122.73815817349976,121.8242647938282
0,122.93100983577712,122.02529615806557
0,123.04453089939959,122.24986377008014
0,122.99259566898638,122.30749112543953
0,122.91586323268359,122.28242074188296
0,122.77252213292654,122.27212385738927
0,122.71390254572846,122.32922214467291
0,122.69860326423793,122.33038866013658
0,122.65760356349121,122.28775813489142
0,122.55627490121951,122.20141878485941
0,122.29241439419319,121.33163318055938
0,122.21661461308383,120.81422755050345
0,122.07877991482857,120.58052944688153
0,122.10005963756667,120.54664200060283
0,122.14374644345956,120.56890013621997
0,122.1290542812986,120.5814685769231
0,122.0855118309121,120.65347140790281
0,122.08114477008108,120.74856524116893
0,122.11253558360151,120.83830167417842
0,122.8928286373821,120.3516914540301
0,123.42914787677735,119.70057621292268
0,124.09272094978876,119.24344593346994
0,124.08071278226265,118.91453386003852
0,124.19537092368559,118.55610898395545
0,123.98381552364908,118.40527517462792
0,123.8477739338473,118.42807893044133
0,123.72552833806759,118.43493929314516
0,123.63657703522509,118.51152824565439
0,123.59029329413366,118.60489541085757
0,122.485263242573,118.34996892326646
0,122.01158513191994,118.23064454190673
0,122.20622652896715,118.73827468796108
0,122.24912419370035,119.55238828100919
0,122.2917277035298,120.24365199217426
0,122.30497978423793,120.39958120326773
0,122.28262465626929,120.26002828426951
0,122.28609079233692,120.1210229851956
0,122.29272776186176,120.01209516053616
0,122.33754373973507,119.9764128674578
0,121.84543290165539,119.90234023136355
0,122.13557997496444,119.97795187398643
0,122.05720967126463,120.08299571641129
0,122.22151850673933,120.32310866078255
0,122.41847783867937,120.48518856697638
0,122.7707378273552,120.52187345615408
0,123.07743888932914,120.7585472560787
0,123.25446522276489,121.0455372445179
0,123.56057060044361,121.12660196985412
0,124.01502936309859,121.19943066061315
0,124.46092615498476,121.19510915351462
0,124.83599129459581,121.20534196428466
0,124.94889302020188,121.31784977112481
0,125.07315916037375,121.38497768682355
0,125.18389039144506,121.43735122174125
0,125.17704631975148,121.44574821407772
0,125.16739719184008,121.4643176469919
0,125.1624607320583,121.47745676257368
0,125.16789665280396,121.45438469662956
0,125.16614119475568,121.43912691263131
0,124.7208204962151,121.57052963771723
0,124.74675014033697,121.5935690154926
0,125.02593133679197,122.01985915275785
0,125.14897732491445,122.13413210369775
0,125.21619075427638,122.43268017004871
0,125.26126597386516,122.87927297880857
0,125.269428871294,123.07183178243409
0,125.28276822245114,123.12940252798724
0,125.31225522624628,123.11435776898543
0,125.3316742895689,123.08148100318935
0,125.56810543328477,124.46370872815201
0,125.54878596222903,124.05238413432497
0,125.8357706353275,124.10977578461133
0,125.77830797196235,123.97323734813047
0,125.5941399793636,123.7153172401112
0,125.49554842035262,123.45083946976192
0,125.43724763890344,123.21381723077941
0,125.38354571049085,123.12455252543907
0,125.37804069979276,123.0961936211789
0,125.3795830561061,123.14831680091983
0,125.74729003224256,124.38285365658338
0,126.04318752145248,124.38967147231335
0,126.0964854743065,124.7230545916671
0,126.00754621906145,124.71219311522812
0,126.1342197487322,124.2325378614571
0,126.18613906922188,123.97727867730323
0,126.29533362068305,123.82182305812357
0,126.34237986947463,123.83222592655547
0,126.34838158697235,123.77458645101567
0,126.3016595736681,123.76702145365215
0,126.08916831690163,124.7268948074632
0,125.31776282625698,124.67801904898035
0,124.34926951006628,124.82065973967052
0,124.46887584602368,124.62726963332211
0,125.13579870935312,124.36003643483028
0,122.08557825357298,124.05254094668649
0,123.43371969230941,124.03695190459736
0,124.20176621469308,123.95434294716465
0,124.47211679087918,124.03838099594432
0,124.64841281164571,124.28562571802162
0,124.44562597876947,125.21925708163755
0,124.92162233379783,124.94695015606808
0,125.08776685155398,124.55302970862041
0,125.96763403009147,124.77003909462226
0,126.12122572027077,125.25792518552007
0,126.4407630061016,125.44939472736097
0,126.62534469472304,125.56504885297463
0,127.06885641428225,125.59865921273149
0,127.44928663540576,125.68152101132493
0,127.58651664464057,125.71006079596266
0,127.6226846771693,125.761452735591
0,127.5342572279977,125.8695928076539
0,127.42323230212867,126.06549702953247
0,127.33566556862255,126.2128941794465
0,127.31462208562874,126.28364958371515
0,127.29803518198234,126.33387171616725
0,127.29541321997,126.36687329381996
0,127.29428013879593,126.38223383053904
0,127.28444722635237,126.40330942555481
0,127.29974700181306,126.44970298680418
0,128.46795469182635,128.81167907607195
0,128.23204140549518,129.081761773327
0,128.35404997964324,128.8477744817296
0,128.34976133361104,128.79551023418628
0,127.99777848806093,128.62477294045152
0,127.73970650777787,128.5150581533005
0,127.58329973800633,128.4059047147797
0,127.47911885657479,128.34823467608297
0,127.55372670162015,128.28982913741683
0,127.51253325019432,128.2942782899531
0,127.61442869520184,131.08642050821035
0,127.04333995776624,130.87621405743613
0,126.50360041064663,130.2318550628976
0,125.9711180033076,129.41205499077506
0,125.93728208149732,128.85832205722195
0,125.87380925363628,128.58169841715025
0,125.77584327506375,128.46525084161655
0,125.7218331014825,128.50803169198306
0,125.67825475317493,128.56867558702666
0,125.76535645131763,128.7046445850201
0,126.36379141705876,130.22110756546385
0,126.15822933112723,130.61243211265602
0,126.1311808161541,130.12984718624614
0,125.91379467254002,129.4758187425959
0,125.59942276993023,129.14512835685576
0,125.49197986133537,128.77472284936857
0,125.49650340024957,128.556834218356
0,125.49707063982206,128.4641465957854
0,125.53206713920771,128.40014821493995
0,125.76320585435465,128.42368663166184
0,125.89034084356037,130.07612049927522
0,126.76730181606139,130.29339924568532
0,127.62261265080285,130.38355101297512
0,127.5926931122797,130.45701395979907
0,127.41073962348705,130.20878397435607
0,127.42164515651832,130.19964732347185
0,127.05681913661871,129.79973709712291
0,126.71120761947365,129.49671811923278
0,126.44470025417006,129.42273396948048
0,126.27682193969972,129.33768523494027
0,127.47489892988737,130.13024178761057
0,127.71681886886684,131.2617868558069
0,128.02705963302097,131.31192925990769
0,127.61971673727444,130.83954973377038
0,127.35578807163894,130.7855494166005
0,127.35502022993694,130.71324023896685
0,127.7364598332971,130.8581922038647
0,128.1867136921093,130.7476619494695
0,128.51975940335916,130.54083604784054
0,128.8124874305493,130.49453879206968
0,129.11901511100524,130.51888583246136
0,129.1675702726709,130.47895749934048
0,129.30558549861243,130.5075184192657
0,129.20019180145582,130.55618808555138
0,129.03193689543266,130.55816730785142
0,128.89110270852217,130.55930466165634
