class,jarak_wrist,jarak_elbow,elbow_to_wrist_ratio
1,0.18117646868324858,0.11587928677933412,0.6395934727148604
1,0.1705058488478766,0.11236411887029137,0.6590044835971661
1,0.16592906384989164,0.10876472431225379,0.6554892903551135
1,0.16619059209341383,0.10890404964839753,0.6552961168053593
1,0.16388726334345718,0.10732765816283782,0.6548871216301424
1,0.16252758739633338,0.10456873794459393,0.6433906982794048
1,0.15717388939042568,0.09948299766240186,0.6329486280973964
1,0.15746113469176445,0.09813497468782399,0.6232329957479765
1,0.15801133987272076,0.09807524645257876,0.6206848605396237
1,0.157442594933345,0.0966556428999061,0.6139103775622238
1,0.15592150591457665,0.09609346149965171,0.6162938264096653
1,0.15239931915686936,0.09384988875170983,0.615815669459174
1,0.1528370714704487,0.09367025242864863,0.6128765195998925
1,0.15247145368147877,0.0932086001822175,0.6113183676790763
1,0.1524183647321032,0.09137142584992221,0.5994777992174394
1,0.15261594200091272,0.09068748020841574,0.5942202303339541
1,0.1528689156096765,0.09060552494004055,0.5927007762087199
1,0.152990655237181,0.08977511500871332,0.5868012975664115
1,0.15314036010974127,0.08990432718884508,0.587071410335062
1,0.15318012972587475,0.09015874675067514,0.5885799085822669
1,0.1533010953852953,0.0896806909832447,0.5849970657929617
1,0.15337894677783737,0.09004457966048618,0.5870726168886253
1,0.1534882822412923,0.09005182615606487,0.5867016350766001
1,0.153865388901246,0.0913641381501832,0.5937926573520872
1,0.15421106760837427,0.09443575617839031,0.6123798871441188
1,0.15430011175320593,0.0949861381067027,0.6155934498519839
1,0.15398968932458662,0.09570722283451877,0.6215170850353665
1,0.15309387758742787,0.0978712954981853,0.6392894153608042
1,0.15366774163459185,0.10006350262435272,0.6511679130568261
1,0.15557559065899532,0.10558126526063118,0.6786492971899027
1,0.15655987179783604,0.10853804523501548,0.6932686133977511
1,0.15762318174188886,0.11161187820183519,0.7080930416986626
1,0.15889740987377102,0.11225713625165526,0.7064755576622234
1,0.15802062394308936,0.11180201065687922,0.7075153095025393
1,0.1549266439822408,0.10661177570015708,0.6881435817610427
1,0.15463049960765735,0.10708195228781035,0.6925021425883541
1,0.15422763615309407,0.10813769210052933,0.7011563867398346
1,0.1524143233020913,0.10682118662941724,0.7008605511287372
1,0.15311554507685796,0.11031309002582343,0.7204565021170817
1,0.15216521556134754,0.11270667970611452,0.7406862290460544
1,0.15154930843456457,0.11480574142399391,0.7575471152582945
1,0.15085456489230867,0.11257139243446951,0.7462246337380074
1,0.15110722082290387,0.11050771365902556,0.7313198737771737
1,0.1534910670954766,0.10854638105948063,0.7071837020454169
1,0.146922359689242,0.10482701355108247,0.7134857742062126
1,0.14053845816105584,0.09881669049300622,0.7031291774936307
1,0.13481795348013337,0.09466050321110295,0.7021357376193373
1,0.12566412511057598,0.10140213008114732,0.8069298217921802
1,0.1313833121211754,0.11712437341250695,0.8914707014273062
1,0.13235462867798492,0.12210107414178858,0.9225296868072295
1,0.1674331714938143,0.13793231757479024,0.8238052014674169
1,0.18313532220798615,0.1472034954580372,0.8037963058314808
1,0.1911055043579098,0.15113305408153543,0.7908356935574582
1,0.18689249878432554,0.1512991957671254,0.8095519978130588
1,0.18393979924789655,0.1490977046244905,0.8105788156458235
1,0.1780653286149153,0.14500827090228785,0.8143543273147983
1,0.17563891319620392,0.13834904221639738,0.7876901519075643
1,0.17283506424557324,0.13401666358856995,0.7754020526653779
1,0.17219302851126891,0.12792778470554575,0.7429324277037946
1,0.16828057968554022,0.12340593874665451,0.7333344048211545
1,0.1619433436658211,0.12089970232944862,0.7465555520388151
1,0.15922820660561626,0.11946799256858921,0.7502941540030845
1,0.15589975170844922,0.11830915519133063,0.7588796896391637
1,0.1541744969600422,0.11642105879212766,0.7551252709603509
1,0.150515805224889,0.11487052695414489,0.763179167679529
1,0.15057077844607553,0.11450594363910635,0.7604791900582143
1,0.1507986326037748,0.1141421423857684,0.7569176219633121
1,0.15081524072867478,0.11429351271022081,0.7578379489897932
1,0.15122637412540563,0.11362524816076564,0.7513586754817055
1,0.1508498150246206,0.11255552696170516,0.7461429564453538
1,0.15057005895702993,0.11171670215593017,0.7419582812796279
1,0.15087015972654902,0.11078952207385381,0.7343368779794424
1,0.1510383379880547,0.11035368452132784,0.7306335993319489
1,0.1509654157182698,0.11019496536904283,0.7299351632607538
1,0.1508698110278207,0.11009657885408965,0.7297455872983603
1,0.15062236486391736,0.11013485701461387,0.7311985647955886
1,0.15064784261666944,0.11044261866619644,0.7331178246423542
1,0.1507068806756809,0.11077218775510773,0.7350174541366027
1,0.15066505566776828,0.11082574427300139,0.7355769642921275
1,0.15061794912809884,0.11115097803198755,0.7379663491331628
1,0.1505882860844359,0.11139378135229662,0.7397240797988587
1,0.15042117267620636,0.11142191712809829,0.7407329376958316
1,0.15028088325178104,0.11147604543127325,0.741784603731041
1,0.15080544735476523,0.11186359702129618,0.7417742461128773
1,0.1551939572824075,0.11324119727459163,0.7296752995899566
1,0.15844866977577024,0.11320814520639329,0.7144783567233515
1,0.16203779524438855,0.11367324122917112,0.7015230061463558
1,0.16492934204204898,0.11385169750030685,0.690305897608445
1,0.17750809038854437,0.11717749676175829,0.6601248230729682
1,0.19088236433883404,0.12103831930525487,0.6340990155088426
1,0.19044577111897026,0.12513730337977833,0.6570757788137277
1,0.19481086720263924,0.1282483990954796,0.6583226127835959
1,0.19325740054716767,0.13072043283475565,0.676405832142253
1,0.19316110827325314,0.13067935946916862,0.676530387702604
1,0.19256649623198135,0.1268242724412358,0.6585998858724257
1,0.15186785392149918,0.11157441837680562,0.7346809446222812
1,0.1446938466936701,0.11110289154454704,0.7678480742844709
1,0.14718822689843247,0.11233296191031004,0.7631925750951918
1,0.14744707495089152,0.1131451755297213,0.767361275680818
1,0.15052264346707633,0.10823667037553727,0.7190723460767002
1,0.15202572237676323,0.10340306437233228,0.6801682159817002
1,0.15753407491871363,0.10733990980123063,0.6813758220665415
1,0.169690174979078,0.10909159018030612,0.6428868978051121
1,0.18678004825160077,0.1179553480698988,0.6315200642362393
1,0.18891568343552184,0.11730183800856604,0.6209216507352706
1,0.18887154215234628,0.11858326207240298,0.6278513995335102
1,0.18519156191608246,0.12004603625900018,0.6482262745502289
1,0.18459640052596807,0.11936343482463208,0.6466184307198376
1,0.17897087338925452,0.11321505135471663,0.6325892543893352
1,0.17430171349429455,0.10771508972875306,0.6179806702375242
1,0.16945531504694245,0.10367177437619898,0.611794173275001
1,0.16796194982496299,0.10014507918013596,0.5962367029228909
1,0.16701247556098991,0.10009015472218213,0.5992974739520643
1,0.16647051183213252,0.10018764788015742,0.6018342034124687
1,0.1652136892594885,0.10092554234194398,0.6108788127322061
1,0.16380065631268811,0.10077849827825638,0.6152508820591949
1,0.16290514821286037,0.1011641201254393,0.6210001417097818
1,0.16245505737013022,0.1013847901120988,0.6240790022381901
1,0.16510305283409166,0.10153327915796807,0.6149691202863256
1,0.16691492476709777,0.10212934991194031,0.6118646972668559
1,0.16754351730644154,0.10229671297637025,0.6105680161248307
1,0.1692556606654111,0.10308706005001682,0.6090612251592693
1,0.17012940084190964,0.10569165630908522,0.6212427469094405
1,0.17154452775521456,0.10639185898244316,0.6201996669591175
1,0.17298588881039212,0.10918544278282158,0.6311812109859348
1,0.17477736694038096,0.11097474126823283,0.634949153949023
1,0.17550537479381423,0.11077858415450348,0.6311976729182651
1,0.17552033572239886,0.11125578541974376,0.6338626516514004
1,0.17448121496997898,0.11111187200703421,0.6368128054710759
1,0.1622729976010594,0.10696270825570663,0.659152846357528
1,0.16072661772321756,0.10560637860035188,0.6570559381907322
1,0.16132158452245182,0.10439994268428154,0.6471542105994611
1,0.16165898930028635,0.10444771514805089,0.6460990236307624
1,0.16189713654084414,0.10384920133054047,0.6414517486190432
1,0.16226788778824008,0.10207606585903936,0.629058942285912
1,0.16213670893490506,0.10111148333170575,0.6236186980475851
1,0.15821034277146917,0.09808046245834762,0.6199371086631318
1,0.15554174980907667,0.09780003639320113,0.6287703238085469
1,0.1545342372772921,0.09570113864097142,0.619287611128192
1,0.1536803634289456,0.09637640315390995,0.6271224312823139
1,0.15349268720840506,0.09625350872259684,0.6270885634565014
1,0.15232822730083598,0.09607217246799088,0.6306918564624012
1,0.14984928903991188,0.09453557474269152,0.6308710261382172
1,0.1499398938230851,0.09921256620083088,0.6616822492744482
1,0.1485528801423605,0.0993574197091239,0.6688353643087105
1,0.14874536585039042,0.0990625515234252,0.6659874810692477
1,0.15012404932732556,0.10363151045500243,0.6903058565190157
1,0.1498646720355423,0.10687900110106752,0.7131700863811307
1,0.15086893484858377,0.11086632324117192,0.7348518987851305
1,0.15104234237735525,0.11211188755150614,0.7422546935309864
1,0.14931229465928797,0.10843238818170091,0.7262120539311923
1,0.147915605834463,0.10716075412379501,0.7244722659198108
1,0.14840295776339665,0.10651383331075769,0.7177338977338709
1,0.14120753483532428,0.10292949629255825,0.7289235408903233
1,0.1279943976167627,0.0967775790420806,0.7561079300661999
1,0.12847452746483082,0.10316700355457706,0.8030152403776574
1,0.14730779978314917,0.12060327170776448,0.8187161296638994
1,0.16824419890335016,0.131943571627316,0.7842384610426449
1,0.19090546058235824,0.1394270718828271,0.7303461695516932
1,0.19013561866240433,0.1402905493960818,0.7378446520595121
1,0.18436637860570426,0.140469056695819,0.7619016968176914
1,0.18056521274340334,0.14041515088949327,0.7776423196700335
1,0.17737654779462572,0.14017735972226972,0.7902812489313591
1,0.17516409378955528,0.13766865594796,0.7859410737074753
1,0.17481889105863627,0.13372920986938083,0.7649585754695499
1,0.17446975678464025,0.1313949609050888,0.7531102428673551
1,0.17396967395788232,0.12678233748723677,0.7287611375183154
1,0.17345611862362353,0.12299036643760128,0.7090575265579062
1,0.17173366335750428,0.1190084804758868,0.692982832539608
1,0.16853615656223073,0.1187262496494404,0.7044556614509101
1,0.16389271414693826,0.11844601623822888,0.7227045866848963
1,0.1621704145960683,0.1186459869862989,0.7316130212888744
1,0.16228362693690673,0.11893400264432091,0.7328774004450895
1,0.161072580214794,0.1200710074699722,0.7454466012145253
1,0.15911591936659844,0.11899293461522252,0.7478380233034149
1,0.1557081543922233,0.11791360089737862,0.7572731264950868
1,0.15428449823897167,0.1178148598852637,0.7636208512846181
1,0.15464829020124796,0.1184096598038146,0.7656706689076546
1,0.15472674480361065,0.1187692584982752,0.7676065223825715
1,0.15478728033655736,0.11860004664294237,0.7662131305948893
1,0.15457890354511908,0.11847992985111702,0.7664689497330704
1,0.15440625082495882,0.11851943978394755,0.76758187670981
1,0.15440536470588376,0.11869584992843052,0.7687287948480686
1,0.15453779300472545,0.11877699545443089,0.7685951322651472
1,0.15429412248700383,0.11875469863662123,0.7696644351869198
1,0.1544408742368553,0.11885515324803582,0.7695835304956633
1,0.15469355012183983,0.11896641852869375,0.7690457581133366
1,0.15502560283819383,0.11935379077593171,0.7698972852923258
1,0.1552135676573879,0.11937865711984301,0.7691251410659833
1,0.1551265508759494,0.11914434345599847,0.7680461067639869
1,0.15530134258905343,0.11805600552039093,0.7601737599447658
1,0.1570851577716859,0.11812694773647689,0.7519930553093215
1,0.1590146015548155,0.11811897121520366,0.7428183956709516
1,0.1635884129958148,0.11831709595584303,0.723260858083329
1,0.17204371050936637,0.11928939327290493,0.693366778243315
1,0.17729411601553544,0.12061941738057284,0.6803351407894639
1,0.18562195450688462,0.12276894438057928,0.6613923698127305
1,0.19572231696371542,0.12669772260729292,0.6473340627312376
1,0.20088320275318616,0.12697497460423032,0.6320835832164489
1,0.20633657038483605,0.13073781274977125,0.6336143539942222
1,0.21583653496385094,0.13590203705306686,0.6296526075894807
1,0.15197223288939266,0.10120121329537658,0.6659191049001176
1,0.1329637145993673,0.09870829516645555,0.7423701681610906
1,0.14138235535205823,0.10367306162161782,0.7332814718177529
1,0.1414204072986798,0.10666598279669504,0.7542474585822437
1,0.14587161673127008,0.10890205777386901,0.7465609843379764
1,0.1486044684008043,0.1047013649852119,0.7045640424675496
1,0.14922879669008174,0.09690333459881852,0.6493608254448858
1,0.14898694074963703,0.09010200838892218,0.6047644708695161
1,0.14799394659262097,0.09311649188954309,0.629191220542705
1,0.15091449414013372,0.09662783823867432,0.6402820271785772
1,0.15701794032844493,0.10308593012169207,0.6565232603743262
1,0.15578261992658035,0.10107674054627565,0.6488319466825803
1,0.16093651448758295,0.10301663482403191,0.6401072817566218
1,0.1557423531494314,0.10028854775561144,0.6439388241385229
1,0.15385513082288563,0.09756599495799582,0.6341419648221643
1,0.15328290108268583,0.0966731819817138,0.6306847097678894
1,0.1473926107293553,0.09543928864867933,0.6475174581439941
1,0.14645465214830763,0.09419229728730429,0.6431499164118067
1,0.14639494170520498,0.09590665939041537,0.6551227677220044
1,0.146484152370965,0.09618364380050369,0.6566146729437505
1,0.14675314777894002,0.09595180522248616,0.653831326105673
1,0.14683288599024394,0.09570133258699112,0.6517704255526915
1,0.14690289023113803,0.0961142377229611,0.6542705699781283
1,0.1468339093863366,0.09622326415120133,0.6553204539288473
1,0.14682373346039868,0.09636817517362185,0.6563528450229356
1,0.1468300924443078,0.09642079800400097,0.6566828120780015
1,0.14690733883591986,0.09637167841292174,0.6560031593830641
1,0.14700022402717997,0.09637112581647736,0.6555848908002928
1,0.1482437545916327,0.0971825588519972,0.6555592113793
1,0.14886493729504197,0.09778947857313369,0.6569006802409114
1,0.14950914528206913,0.09775479179847328,0.653838209121226
1,0.1490004174605678,0.09273299192597531,0.6223673296117886
1,0.1498675362146383,0.10002318809401924,0.667410638890916
1,0.15014805128385847,0.10285800076602708,0.6850438609527577
1,0.14961614964186734,0.1030636068148593,0.6888534898241949
1,0.14986058138131708,0.10423004470878454,0.6955134148557277
1,0.14586919680968977,0.10267954812388959,0.7039152224705252
1,0.1447238354236384,0.10413077213636734,0.7195136297456031
1,0.1450552324437645,0.11015368587525126,0.7593913299057033
1,0.1451010733379335,0.10863182508998308,0.7486631393620687
1,0.14724735180041013,0.11149474096449402,0.7571935223366338
1,0.14727039999430014,0.11065427602165656,0.7513680687085745
1,0.14719851643680337,0.10848465312792444,0.736995560512324
1,0.13139177019084586,0.09927442319826625,0.7555604361983301
1,0.14361875780762726,0.11502122621706427,0.8008788543564173
1,0.18457835759414615,0.13639851480973583,0.7389734993181112
1,0.1974064922040183,0.14155092706658245,0.7170530486924944
1,0.06414266794679568,0.028684069263479127,0.4471917084470458
1,0.05997901434461462,0.09832090405928645,1.6392550816919929
1,0.1730587535762369,0.13430884027906526,0.7760881059385344
1,0.09999489447941445,0.12995405014684328,1.2996068531638523
1,0.11576303149756323,0.1289853672900811,1.1142189835690004
1,0.1297410700312034,0.12735946767154263,0.9816434197815082
1,0.13962248402700575,0.11539331660034759,0.8264665781052014
1,0.17604510699942935,0.15782655970823287,0.8965120496575032
1,0.10603660727130429,0.1472018724472807,1.3882174867274972
1,0.09239398801590448,0.12119509265504688,1.3117205486809882
1,0.08410692493264865,0.09838607863105259,1.1697738171956522
1,0.08860105606736791,0.09965146436390501,1.1247209546592187
1,0.08151905574506754,0.09846468345412059,1.207873208959224
1,0.0679601903177916,0.09761556552070141,1.4363639222350175
1,0.0808611735579443,0.1085135630489555,1.3419736354827423
1,0.08021535768583454,0.10703403790133287,1.3343334866190382
1,0.062487605493764385,0.09567549970097129,1.5311116331784984
1,0.06883754176768664,0.09436539159416764,1.3708419733033546
1,0.06805424122686658,0.09103599105499581,1.3376975396950932
1,0.06838900039688936,0.10857802475467473,1.5876533378840458
1,0.06429798449984037,0.10620882063008073,1.6518219265542362
1,0.06926735526645801,0.10621377547600534,1.5333886369332517
1,0.21378556959204734,0.17889197038844604,0.836782252094066
1,0.14375577668083342,0.13032586099111354,0.9065782537592422
1,0.23078733304833607,0.17955007544601273,0.7779892989551891
1,0.03918717589921188,0.027246268749456168,0.6952853356805468
1,0.20944450221974317,0.09058575352595467,0.4325048046900496
1,0.16596821491777541,0.11258978003157329,0.6783815809994277
1,0.3716002052114765,0.24815546253912618,0.6678022752918064
1,0.33761094578567213,0.24231259457927834,0.7177273059538398
1,0.28681922752241423,0.18354243295917871,0.6399237406245204
1,0.20478028909008392,0.1673189039909614,0.8170654740962736
1,0.22606461864335517,0.19353204792951026,0.8560917187790051
1,0.4984010717099426,0.3310966358653464,0.6643176643449046
1,0.42015430282898447,0.37621050197518247,0.8954103276869487
1,0.3216859094428912,0.2744510111417859,0.8531645405827422
1,0.3489159080745585,0.27213948802118154,0.7799572381865406
1,0.3312195156580077,0.22287647602436217,0.672896570063485
1,0.4271540160893978,0.2971127584285801,0.6955635373597852
1,0.4883997592432474,0.36050675527998066,0.7381386834395025
1,0.45221095163773767,0.3304855149044341,0.7308215639350177
1,0.45170450417994473,0.31187657810604713,0.6904438083305129
1,0.47860859389946964,0.33325750027892387,0.696304881539431
1,0.43659235811821423,0.32805201928548644,0.7513920323741928
1,0.39938246805576927,0.3190210464711739,0.7987858055567582
1,0.09117631735073628,0.15448490169213305,1.6943533823356984
1,0.04746625335364148,0.10129599938413494,2.1340635130698344
1,0.04167792231557782,0.08753245326927747,2.1002115366139726
1,0.04059054171934904,0.09138712294457461,2.251438859240734
1,0.06988038687584538,0.1188532402432701,1.7008097057967562
1,0.06785954773131292,0.10654568724694444,1.5700913255244153
1,0.5776643779174393,0.38600955143765187,0.668224606179232
1,0.577098581607049,0.396149247012955,0.6864498711984293
1,0.5323040853303825,0.3852548131283576,0.7237494953457728
1,0.5824732682124939,0.4091772576035352,0.7024824656060644
1,0.10465556862068601,0.19236443869871225,1.838071697798696
1,0.1752237600709801,0.2024631923751651,1.1554551294479174
1,0.20371302632302762,0.21208086978899254,1.0410766243916874
1,0.05011836187682008,0.1267547843016222,2.5291086850196263
1,0.04540239223295095,0.1303327639858611,2.8706144671221008
1,0.04103542303976041,0.11846170993000166,2.8868158570028792
1,0.05877494709749084,0.12452623173296105,2.1186957689031622
1,0.06852868884991146,0.132276198312356,1.930230981101383
1,0.07080400334126102,0.14251997695242874,2.012880207712425
1,0.07225540855370942,0.14649252559406406,2.0274264380523452
1,0.05842235447295575,0.13933341068483607,2.3849331637144955
1,0.07941151104836487,0.14591856576287476,1.837498919696974
1,0.1045736481898023,0.17287974424501396,1.6531865076681207
1,0.07366210729410276,0.15584362782096117,2.1156553015615085
1,0.06729711920974601,0.12982187908801954,1.929085235928177
1,0.04124528557830767,0.13186744853008583,3.197152030375067
1,0.07890862351832868,0.11708357776634815,1.4837868479501772
1,0.08286041556388805,0.11455377653270046,1.3824909729589252
1,0.05935723761371392,0.12744664839515846,2.147112189158094
1,0.060351227750468174,0.13291981022315522,2.2024375506117866
1,0.06061149395412496,0.13379817021942353,2.2074719082273635
1,0.053559937690086185,0.14099251911490762,2.632425002634105
1,0.06656654837928619,0.09506635439105658,1.4281400599199283
1,0.16773126148233442,0.02136096652663462,0.1273523273947616
1,0.2103768773821726,0.019140440596187667,0.0909816745754666
1,0.14528529668859705,0.016456642434302376,0.11327121745551008
1,0.13185360713217067,0.025650895907210328,0.19454072182870014
1,0.11912037701400648,0.03173491306855744,0.26641044852322765
1,0.10614126568995995,0.033975574974003823,0.3200976995436151
1,0.1440515694853235,0.012677248562035105,0.08800493189577299
1,0.12896101497742793,0.016392821944565428,0.12711455432817947
1,0.23957521065656923,0.034915795630965384,0.145740435896004
1,0.24557898696650604,0.04051301961672213,0.1649694060438795
1,0.2697197758782227,0.055434742096362045,0.2055271695071799
1,0.25645518374700377,0.051979651206344256,0.20268512590341253
1,0.23976806826802352,0.04705124226481224,0.19623648221670723
1,0.26360036731795927,0.05856085499615187,0.2221577139363951
1,0.24778315725008887,0.053374149700144605,0.21540668983515207
1,0.24660890157128387,0.05401704450519752,0.21903931350824962
1,0.24655540125359043,0.05435744158130648,0.22046745398774714
1,0.24662921064856658,0.055299622430913964,0.22422170628325516
1,0.2868168122468801,0.07725112089862954,0.26933958401341884
1,0.2849079251212976,0.07713617821924035,0.2707407250479261
1,0.2731242049561504,0.07030500889417764,0.2574103928484294
1,0.2206093556602938,0.04699507220936375,0.21302393123222435
1,0.19783062900536555,0.03631394596096351,0.18356078704060838
1,0.19247752944792285,0.031426249447777235,0.16327230268341528
1,0.1746516440175307,0.019609177311351235,0.1122759388934407
1,0.09526066913007658,0.14554672447309047,1.5278784602525652
1,0.0558702303209669,0.14031382923473484,2.5114238553993946
1,0.07710778614297151,0.11436424300514668,1.4831737328457997
1,0.09897690245146852,0.1343690348012132,1.357579712772872
1,0.07468410595758312,0.11678177369208367,1.5636763966674507
1,0.08871720380170461,0.11870644522854847,1.3380318601324948
1,0.319756064277954,0.12196594102343147,0.38143433275876915
1,0.1855535926702736,0.057397296178784585,0.3093300180976763
1,0.21019331362943716,0.1414546195714851,0.672973926377431
1,0.29879230561826176,0.19957761805596996,0.6679476489295917
1,0.12197166330181086,0.09855993265232359,0.8080559859911356
1,0.12642204521076972,0.12450218049708749,0.9848138454770174
1,0.11707446199520752,0.10018822136101126,0.8557649520961497
1,0.10752922445803197,0.09399985798533457,0.874179633110087
1,0.09357271752443855,0.07062934229317602,0.7548070010334972
1,0.07074680633857662,0.04285781742612755,0.605791549388402
1,0.07287498570608163,0.05652857609508247,0.7756924484770773
1,0.07258598998932829,0.06245686688676325,0.8604534689951293
1,0.12995053031937423,0.11914378376909766,0.9168395348313142
